"SMILES", "Ki"
"COc1ccccc1N1CCN(CCCCNC(=O)c2cc3CCc4ccc(CCc2cc3)cc4)CC1","25.0"
"Clc1cccc(c1)S(=O)(=O)N1CC2CC1CN2CCOc1ccccc1-c1ccccc1","2667.0"
"Clc1ccc(cc1)N1CCN(CCC(=O)c2ccsc2)CC1","707.95"
"Cc1ccc2[nH]cc(CCN(CC=C)CC=C)c2c1","31.62"
"C[C@H]1CCCN1C(=O)c1ccc(cc1)-c1ccc2C(=O)N(CCN3CCCC3)CCc2c1","9040.0"
"CC(C)(CCCN1CC[C@@H]2CCCC[C@H]2C1)S(=O)(=O)c1ccccc1","1500.0"
"O=C(Nc1ccccc1)Nc1ccc(CCN2CCN(CC2)c2ccccc2)cc1","2264.0"
"O=C(Nc1cccc(CCN2CCN(CC2)c2ccccc2)c1)Nc1ccccn1","7.53"
"NCCc1c[nH]c2ccc(OCC(=O)N3CCN(CC3)c3ccc(N)cc3)cc12","607.0"
"Clc1cccc(N2CCCN(CCCCOc3ccc4CCC(=O)Nc4n3)CC2)c1Cl","29.0"
"Clc1ccc(cc1)C1=CCN(CCCCC23CCCc4c2c(NC3=O)ccc4Cl)CC1","316.0"
"Cc1cc(C)cc(c1)N1CCN(CCNC(=O)c2ccc3ccccc3c2)CC1","21.0"
"Cl.CN1C(=O)N(CCCCCN2CCN(CC2)c2ccccc2)C(C)(C1=O)c1ccccc1","135.0"
"Cl.CC1(C)N(CCCCCN2CCN(CC2)c2ccccc2F)C(=O)N(Cc2ccccc2)C1=O","76.0"
"Cl.CC1(C)N(CCCCCN2CCN(CC2)c2ccc(F)cc2)C(=O)N(Cc2ccccc2)C1=O","201.0"
"Cl.CC1(C)N(CCCCCN2CCN(CC2)c2ccc(F)cc2F)C(=O)N(Cc2ccc(F)cc2)C1=O","299.0"
"CN(C)CCSc1ccnc(c1)-c1ccccc1","1200.0"
"Cl.NCC1CC1c1cc(F)c(F)cc1OCC=C","750.0"
"CCCN[C@@H]1CCc2ccccc2[C@H]1CC=C","1000.0"
