"SMILES", "Ki"
"OC(=O)C(N1CCO[C@@H](CN2CCC(CC2)Oc2ccc(Cl)c(Cl)c2)C1)c1ccccc1","19.95"
"CC(N)Cc1c[nH]c2ccccc12","10000.0"
"OC(=O)CCNC(=O)c1ccc(cc1)\\N=N\\c1ccc(O)c(c1)C(O)=O",
"Cc1[nH]c(=O)c(cc1-c1ccncc1)C#N",
"OC(=O)\\C=C\\C(O)=O.NCCCOc1ccccc1Cc1ccccc1","316.23"
"C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4Cc5n[nH]cc5C[C@]4(C)[C@H]3CC[C@]12C",
"Cc1nc2c3CCN(CCCSc4nnc(-c5cccc6nc(C)ccc56)n4C)CCc3c(Cl)cc2o1","1584.89"
"Cc1nc(C)c(s1)-c1nnc(SCCCN2CCc3ccc4oc(nc4c3CC2)C(F)(F)F)n1C","1000.0"
"C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O",
"CCc1nc2cc3CCN(CCCSc4nnc(-c5ocnc5C)n4C)CCc3cc2s1","2511.89"
"CS(=O)(=O)c1cccc(c1)C(=O)N1CC[C@H]([C@@H](C1)C(O)=O)N1CCC(CC1)Oc1ccc(Cl)c(Cl)c1","199.53"
"Cc1c(Cl)ccc(OC2CCN(CC2)C2CCN(CC2)S(=O)(=O)NC(=O)c2ccccc2)c1Cl","25.12"
"NC(=O)c1ccccc1OCCCN1CCN(CC1)c1cccc2n(ccc12)S(=O)(=O)c1ccccc1","160.0"
"OC=O.Clc1ccc(cc1)C(=O)N1CCN(C(=O)C1)c1ccc(OC2CCN(CC2)C2CCCC2)cc1","1584.89"
"Cc1ccc2c(cccc2n1)-c1nnc(SCCCN2CCc3nc4ccc(cn4c3CC2)C(F)(F)F)n1C","3162.28"
"FC1CCN(CCC2=C(Cc3cnccn3)c3ccccc3C2)C1","10.5"
"CCOc1ccc(Cc2nn(C[C@H]3CCCN3C)c(=O)c3ccccc23)cc1","5.012"
"NCc1ccc2n(cc(C3CCN(CCN4CCNC4=O)CC3)c2c1)-c1ccc(F)cc1","64.0"
"CC(C)NCc1ccc(o1)-c1ccccc1","4570.88"
"FC1(F)CN(CCC2=C(Cc3cnccn3)c3ccccc3C2)C1","4605.0"
"C[C@H](C1=C(CCN(C)Cc2nccn2C)Cc2ccccc12)c1cnccn1","28.0"
"CC(C)(C)CCNc1cc(N[C@H]2CCNC2)ncn1","40000.0"
"CCN(CC)C(=O)N[C@@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34","19.0"
"COc1ccc2[nH]c(nc2c1)[S+]([O-])Cc1ncc(C)c(OC)c1C",
"CN(C)CCN(Cc1cccs1)c1ccccn1","1.802"
"CNC[C@@H]1C[C@@H]2[C@@H](O1)c1ccccc1Cc1ccccc21","3.5"
"CC(=O)c1ccc(OCCCN2CC[C@@H](C2)NC(=O)[C@@H](CO)NC(=O)OC(C)(C)C)cc1","80000.0"
"CN(C)C[C@@H]1C[C@@H]2[C@@H](O1)c1ccccc1Cc1ccccc21","3.74"
"c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34",
"CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12",
"CC1CCCN1C1CCN(C1)c1ccc(NC(=O)c2ccccc2F)c(C)c1","9300.0"
"Nc1nc2[nH]cnc2c(=S)[nH]1",
"CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO",
"NNCCc1ccccc1",
"OC(=O)COCCN1CCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1","31.62"
"COc1cc(F)ccc1O[C@@H]([C@H]1CNCCO1)c1ccccc1","10.0"
"Cn1nnc(Cc2ccc3n(cc(C4CCN(CCN5CCNC5=O)CC4)c3c2)-c2ccc(F)cc2)n1",
"Clc1cc2NC(=O)Cc2cc1CCN1CCN(CC1)c1nsc2ccccc12","47.0"
"CC(C)(CN1CCN(CC1)C1=Cc2ccccc2Cn2cc(Cl)nc12)C(O)=O","79.43"
"O=C(C1CC1)c1ccc(OCCCc2c[nH]cn2)cc1","2511.89"
"O=C(N[C@H]1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)C1)c1ccc2OCOc2c1","2511.89"
"C[C@H](C1=C(CCN(C)Cc2ccco2)Cc2ccccc12)c1cnccn1","8.1"
"OC1(CCN(CCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccc(Cl)c(c1)C(F)(F)F","814.0"
"CC(C)(CN1CCN(CC1)C1=Cc2ccccc2Cn2ccnc12)C(O)=O","25.12"
"Cc1cc(-c2ccc3CCN(CCCSc4nnc(-c5cccc6cnc(C)cc56)n4C)CCc3c2)n(C)n1","794.33"
"N[C@@H]1CCN(CCCOc2ccc(cc2)-c2ccc(cc2)C#N)C1","13803.84"
"Cc1ncoc1-c1nnc(SCCCN2CCc3ccc4oc(nc4c3CC2)C(F)(F)F)n1C","2511.89"
"Cc1cnc(cn1)-c1nnc(SCCCN2CCc3ccc4oc(nc4c3CC2)C(F)(F)F)n1C","1584.89"
"C(C1CCCCN1)N1CCN(C1)c1ccccc1","2511.89"
"OC=O.O=C(N1CCC1)c1ccc(cc1)C(=O)N1CCN(C(=O)C1)c1ccc(OCCCN2CCCCC2)cc1","2511.89"
"OC=O.Fc1ccc(C(=O)N2CCN(C(=O)C2)c2ccc(OCCCN3CCCCCC3)cc2)c(F)c1","2511.89"
"CN(C)CC1C[C@H]2[C@H](O1)c1ccccc1COc1ccccc21","9.6"
"NC1CCN(C1)c1nc2n(cc(C(O)=O)c(=O)c2cc1F)-c1ccc(F)cc1F",
"COc1ccc(cc1)C(CN(C)C)C1(O)CCCCC1",
"Cc1ncoc1-c1nnc(SCCCN2CCc3cc4ncoc4cc3CC2)n1C","5011.87"
"Cc1nc2cc3CCN(CCCSc4nnc(-c5cccc6nc(C)ccc56)n4C)CCc3cc2o1","1995.26"
"C[C@H]([C@](O)(Cn1cncn1)c1ccc(F)cc1F)S(C)(=O)=O",
"OC[C@H]1O[C@H](C[C@@H]1O)n1cc(I)c(=O)[nH]c1=O",
"CNNCc1ccc(cc1)C(=O)NC(C)C",
"CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O",
"CN1C(=O)COc2cc3CCN(CCCSc4nnc(-c5cccc6nc(C)ccc56)n4C)CCc3cc12","251.19"
"COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)C1COc2ccccc2O1",
"COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2cc(F)ccc12","0.7"
"Clc1ccc(Cc2nn(CCNCCCCc3ccc(OCCCN4CCCCCC4)cc3)c(=O)c3ccccc23)cc1","39.81"
"Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O",
"CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(O)=O)C1=O",
"S=C=Nc1cccc2ccccc12",
"Cc1ncoc1-c1nnc(SCCCN2CCc3ccc4nc(oc4c3CC2)C(F)(F)F)n1C","3162.28"
"CC(=O)Nc1ccc(O)cc1",
"NC(=O)N(O)CCC#Cc1ccc(OCCN2CCN(CC2)[C@H](c2ccccc2)c2ccc(Cl)cc2)cc1","305.0"
"COc1ccc(Cc2nn(C[C@H]3CCCN3C)c(=O)c3ccccc23)cc1OC","1584.89"
"C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(S[C@@H]3CN[C@@H](C3)C(=O)N(C)C)=C(N2C1=O)C(O)=O",
"[Cl-].C[n+]1ccccc1\\C=N\\O",
"CN(CCCCc1c[nH]cn1)CCC(c1ccc(Cl)cc1)c1ccccn1","7.0"
"CN1c2ccc(Cl)cc2C(=NCC1=O)c1ccccc1",
"CCCc1cc(=O)[nH]c(=S)[nH]1",
"COc1cc(CC=C)ccc1O",
"Clc1ccc(Cc2nn(C[C@H]3CCCN3CCCCCc3ccc(OCCCN4CCCCCC4)cc3)c(=O)c3ccccc23)cc1","12.59"
"C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c2n1cc(C(O)=O)c3=O",
"Clc1cncc(NCCCCN2CCN(CC2)c2ccccc2)n1","32.0"
"COc1ccc(CN(CCN(C)C)c2ccccn2)cc1","5.0118723362727149E17"
"CCOC(=O)N1CCN(CCCOc2ccc(cc2)-c2ccc(OC(F)(F)F)cc2)CC1","436.52"
"NCCc1c[nH]cn1","1.584893192461111E13"
"CN1CCN(CC1)c1nc(NCc2ccccc2)c2CCc3ccccc3-c2n1","891.25"
"CN1CCN(CC1)C1=Nc2ccccc2Nc2sc(C)cc12","1.2"
"CN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O","0.1585"
"O[C@H](CNC(=O)c1c[nH]nc1C(F)(F)F)CN1CCC(CC1)Oc1ccc(Cl)c(Cl)c1","15.85"
"CC(C)(CN1CCN(CC1)C1=Cc2ccccc2Cn2cc(F)nc12)C(O)=O","39.81"
"NC(=O)c1ncn(n1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O",
"OCCOCCN1CCN(CC1)C1=Nc2ccccc2Sc2ccccc12","19.0"
"OC=O.Fc1ccc(cc1)C(=O)N1CCN(C(=O)C1)c1ccc(OCCCN2CCCCCC2)cc1","2511.89"
"Cl.O=C(C1CC1)N1CCN(C(=O)C1)c1ccc(OCCCN2CCCCC2)cc1","2511.89"
"OC=O.O=C(N1CCN(C(=O)C1)c1ccc(OCCCN2CCCCC2)cc1)c1ccncc1","2511.89"
"Fc1ccc(C(=O)N2CCN(C(=O)C2)c2ccc(OCCCN3CCCC3)cc2)c(F)c1","1995.26"
"CCOc1cc(CN2CCC(CC2)Nc2nc3ccccc3o2)ccc1OC","624.0"
"O[C@@H]1CCN(CCCOc2ccc(cc2)-c2ccc(cc2)C#N)C1","4466.84"
"CCOC(=O)N1CCN(CCCOc2ccc(cc2)-c2cccc(c2)C#N)CC1","380.19"
"CN(C)C[C@@H]1C[C@H]2N(O1)c1ccccc1Cc1ccccc21","0.64"
"C(C1C[C@H]2[C@H](O1)c1ccccc1Cc1ccccc21)N1CCOCC1","2.36"
"NCCc1c[nH]c(CCCC(c2ccccc2)c2ccccc2)n1","6.309573444801942E14"
"CN1CCC[C@@H]1Cn1nc(Cc2cccc(C)c2)c2ccccc2c1=O","0.7943"
"Clc1ccccc1S(=O)(=O)N[C@H]1CCN(CCCOc2ccc(cc2)C(=O)C2CC2)C1","4500.0"
"CCOc1cc(CN2CCC(CC2)Nc2nc3cc(Cl)c(cc3o2)S(N)(=O)=O)ccc1F","1374.0"
"COc1ccc(NC(=O)N2CCN(CC2)c2ccc(Cl)cc2)cc1N1CCN(C)CC1","10000.0"
"CCc1nc2c3CCN(CCCSc4nnc(-c5ocnc5C)n4C)CCc3ccc2o1","3162.28"
"OC=O.Fc1cc(F)cc(c1)C(=O)N1CCN(C(=O)C1)c1ccc(OC2CCN(CC2)C2CCCC2)cc1","2511.89"
"CC1CCCCN1CCCOc1ccc(cc1)-c1ccc(cc1)C#N","3467.37"
"C[C@H]1CCCN1CCc1ccc2ccccc2c1","1000.0"
"CCCCCc1nn(C[C@H]2CCCN2C)c(=O)c2ccccc12","1.585"
"COc1cccc(Cc2nn(C[C@H]3CCCN3C)c(=O)c3ccccc23)c1","1.995"
"CN(C)CCC1=C(Cc2cccnn2)c2ccc(F)cc2C1","1.7"
"Nc1ccc2ccc(CCNCCc3cccc(Cl)c3)cc2n1","100.0"
"CCOC(=O)N1CCN(CCCOc2ccc(cc2)-c2ccncc2)CC1","3715.35"
"CN1CCc2c(C1)c1cccc3Cc4ccccc4Cn2c13","47.86"
"Fc1ccc(cc1)C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3OCCN2c13",
"CC(c1c(CCN(C)C)sc2ccccc12)c1cccc(F)n1","38.0"
"CN(C)CCC1=C(Cc2cccnn2)c2ccccc2C1","7.7"
"OC=O.O=C(N1CCC1)c1ccc(cc1)C(=O)N1CCN(C(=O)C1)c1ccc(OC2CCN(CC2)C2CCC2)cc1","2511.89"
"C[C@H](c1c(CCN(C)C)sc2ccccc12)c1ccccn1","4000.0"
"CCOC(=O)N1CCN(CCCOc2ccc(cc2)-c2ccc(cc2)[N+]([O-])=O)CC1","81.28"
"C(N1CCN(CC1)c1ccc(cc1)-c1ccccc1)c1c[nH]c2ncccc12","10000.0"
"OC=O.CC(C)N1CCC(CC1)Oc1ccc(cc1)N1CCN(CC1=O)C(=O)c1ccc(cc1)C#N","3162.28"
"Cl.CC(C)N1CCC(CC1)Oc1ccc(cc1)N1CCN(CC1=O)C(=O)c1ccc(Cl)cc1","3162.28"
"C(COc1ccccc1Cc1ccccc1)CN1CCCCC1","12.59"
"OC1CCN(CCCOc2ccc(cc2)-c2ccc(cc2)C#N)CC1","575.44"
"CC1=C([C@H](CC(=O)N1)c1ccc(F)c(F)c1)C(=O)NCCCN1CCC(CC1)(C#N)c1ccc(F)cc1","63.0"
"CC[C@@H](N)C(=O)N1CCN(CCCOc2ccc(cc2)C(=O)C2CC2)CC1","70794.58"
"FC(F)(F)c1ccc(SCC(c2c[nH]cn2)c2ccncc2)cc1","540.0"
"CN(C)CC1C[C@@H]2[C@H](O1)c1ccccc1Cc1ccccc21","27.0"
"CCCCCC(=O)c1ccc(OCCCN2CCN(CC2)C(=O)[C@H](Cc2ccncc2)NC(=O)OC(C)(C)C)cc1","9332.54"
"OC=O.Fc1ccc(C(=O)N2CCN(C(=O)C2)c2ccc(OCCCN3CCCCC3)cc2)c(F)c1","1995.26"
"OC(=O)c1ccccc1OC(=O)c1ccccc1O",
"COc1nc(C)nc(Cl)c1NC1=NCCN1",
"CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(cc1)C(=O)N[C@@H](CCC(O)=O)C(O)=O",
"CCOC(=O)N1CCC(CC1)=C1c2ccc(Cl)cc2CCc2cccnc12","414.0"
"COc1cccc(c1)C1(O)CCCCC1CN(C)C",
"CC(C)[C@H](NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)Cc1ccccc1",
"Cc1nc2CCCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12","88.0"
"Fc1ccc(Cn2c(nc3ccccc23)N2CCC(CC2)N2CCCCC2=O)cc1","6.6"
"CCCC(=O)c1ccc(OCCCN2CCN(CC2)C(=O)OCC)cc1","741.31"
"CCCCCC(=O)c1ccc(OCCCN2CCN(CC2)C(=O)OC)cc1","1071.52"
"Cc1nc2cc3CCN(CCCSc4nnc(-c5cccc6nc(C)ccc56)n4C)CCc3cc2s1","1000.0"
"CCCCCC(=O)c1ccc(OCCCN2CCN(CC2)C(=O)c2ccncc2)cc1","478.63"
"OC(=O)COCCN1CCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1","14.0"
"Fc1cc(F)cc(c1)C(=O)N1CCN(C(=O)C1)c1ccc(OCCCN2CCCC2)cc1","1995.26"
"Cc1ncoc1-c1nnc(SCCCN2CCc3cc4NC(=O)COc4cc3CC2)n1C","1995.26"
"COc1ccccc1N1CCC(CC1)C(=O)Nc1ccc(OC)c(c1)N1CCN(C)CC1","10000.0"
"OC=O.O=C(N1CCN(C(=O)C1)c1ccc(OC2CCN(CC2)C2CCC2)cc1)c1ccc(cc1)C#N","2511.89"
"NCCC(=O)N1CCN(CCCOc2ccc(cc2)C(=O)C2CC2)CC1","28183.83"
"O=C(C1CC1)c1ccc(OCCCc2c[nH]cn2)cc1","10000.0"
"OC=O.CC(C)N1CCC(CC1)Oc1ccc(cc1)N1CCN(CC1=O)C(=O)c1ccc(F)cc1F","2511.89"
"OC(=O)C1CCN(CC1)C1CCC2(C1)c1ccccc1Oc1ccc(Cl)cc1C2=O","1000.0"
"OC(=O)CC1CCN(C1)C1CC[C@@]2(C1)Cc1ccccc1Cc1ccccc21","31.62"
"OC(=O)C1CN(CCN1)C1CC[C@@]2(C1)Cc1ccccc1Cc1ccccc21","100.0"
"CN1CCCCC(C1)n1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O","2.512"
"OC(=O)C1=CCCN(C1)C1CC[C@@]2(C1)Cc1ccccc1Cc1ccccc21","19.95"
"NCCc1c[nH]cn1","1000000.0"
"NCCc1c[nH]cn1","31622.78"
"COc1ccccc1N1CCN(Cc2ccc-3cccccc2-3)CC1",
"O[C@H](CNC(=O)c1c[nH]c(=O)c2cc(ccc12)S(=O)(=O)N1CCC1)CN1CCC(CC1)Oc1ccc(Cl)c(Cl)c1","2.512"
"Clc1ccc(Cc2nn(C[C@@H]3CCCN3CCCCc3ccc(OCCCN4CCCCCC4)cc3)c(=O)c3ccccc23)cc1","25.12"
"OC=O.CS(=O)(=O)c1ccc(cc1)C(=O)N1CCN(C(=O)C1)c1ccc(OC2CCN(CC2)C2CCC2)cc1","2511.89"
"NC(=O)N(O)CCC#Cc1ccc(OCCCN2CCN(CC2)C(c2ccc(F)cc2)c2ccc(F)cc2)cc1","109.0"
"Cl.Clc1ccc(cc1)C(=O)N1CCN(C(=O)C1)c1ccc(OCCCN2CCCCC2)cc1","1995.26"
"Clc1ccc2oc(=O)[nH]c2c1",
"Cc1cc(=O)n(-c2ccccc2)n1C",
"Cc1ccc(CN2CCC(CC2)=C2c3ccc(Cl)cc3CCc3cccnc23)cn1","7.586"
"CCc1nc2ccc3CCN(CCCSc4nnc(-c5ocnc5C)n4C)CCc3c2s1","2511.89"
"CN1CCN(CC1)c1cc(NCc2ccccc2C)nc(N)n1","1000.0"
"Cc1cc2c(Nc3ccccc3N=C2N2CC[N+](C)([O-])CC2)s1","87.0"
"OC(=O)COCCN1CCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1","14.0"
"Cc1nc2cc3CCN(CCCCSc4nnc(-c5cccc6nc(C)ccc56)n4C)CCc3c(C)c2o1","2511.89"
"Cc1nc2cc3CCN(CCCSc4nnc(-c5ocnc5C)n4C)CCc3cc2o1","2511.89"
"CN1Cc2cc3CCN(CCCSc4nnc(-c5cccc6nc(C)ccc56)n4C)CCc3cc2C1=O","3162.28"
"CN(C)CCCC1c2ccccc2Cc2ccccc12","0.5"
"C(N[C@@H]1C2C3CC4C5CC(C2C35)C14)c1ccccc1","10000.0"
"COc1ccc(Cn2c(nc3ccccc23)N2CCC(CC2)NCC2CCOCC2)cc1","14.1"
"COc1ccc(Cn2c(nc3ccccc23)N2CCC(CC2)n2cc(C)cn2)cc1","7.1"
"NCCCCCCCCCCCCCc1c[nH]cn1","2.511886431509582E15"
"COc1ccccc1S(=O)(=O)NC(=O)N1CCC(CC1)N1CCC(CC1)Oc1ccc(Cl)c(Cl)c1","19.95"
"CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(c1ccccc1)c1ccccc1","0.37"
"N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(O)=O",
"COc1cc(cc(OC)c1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@@H](C)O[C@H]3[C@H](O)[C@H]2O)c2cc3OCOc3cc12",
"OCC(O)=O",
"CO[C@H]1[C@@H](O)[C@H](N)[C@@H](O[C@H]2O[C@@H](CC[C@H]2N)[C@H](C)N)[C@H](O)[C@@H]1N(C)C(=O)CN",
"COc1ccc(Cn2c(nc3ccccc23)N2CCC(CC2)N(C)CC2CCOCC2)cc1","14.1"
"CC(C)(c1ccc(O)cc1)c1ccc(O)cc1",
"O=c1cc(oc2ccc3ccccc3c12)-c1ccccc1",
"CN(C)CCC1=C(Cc2cnccn2)c2ccc(C)cc2C1","11.9"
"Cn1ccc2c1C(=O)Cn1ccnc1C2=C1CCNCC1","12.0"
"CCc1noc2cc3CCN(CCCSc4nnc(-c5cccc6nc(C)ccc56)n4C)CCc3cc12","125.89"
"NCCc1c[nH]c(CCCCC(c2ccccc2)c2ccccc2)n1","7.943282347242821E14"
"CNCCCC12CCC(c3ccccc13)c1ccccc21","1.67"
"CN(CCc1ccccc1)C1CCN(CC1)c1nc2ccccc2n1Cc1ccc(F)cc1","2.4"
"OCCNCCNc1ccc(NCCNCCO)c2C(=O)c3c(O)ccc(O)c3C(=O)c12",
"CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1",
"Cc1ccc2c(cccc2n1)-c1nnc(SCCCN2CCc3nc4cc(ccn4c3CC2)C(F)(F)F)n1C","794.33"
"CCOC(=O)C1=C(COCCN)NC(C)=C(C1c1ccccc1Cl)C(=O)OC",
"CN(C)CCC=C1c2ccccc2CCc2ccccc12","0.555"
"Cc1ccc2c(cccc2n1)-c1nnc(SCCCN2CCc3ccc4nc(oc4c3CC2)C(C)(F)F)n1C","1584.89"
"Cc1ncoc1-c1nnc(SCCCN2CCc3ccc4oc(nc4c3CC2)C(F)(F)C(F)(F)F)n1C","1995.26"
"CN[C@H](C(C)C)C(=O)N(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@]45CN(C)[C@@H](C)[C@H]4CC[C@H]5[C@@H]3CC=C2C1","10000.0"
"Cl.O=C(N1CCN(C(=O)C1)c1ccc(OCCCN2CCCCC2)cc1)c1ccccc1","1258.93"
"CN1C[C@@H](C=C2[C@H]1Cc1c[nH]c3cccc2c13)C(=O)N[C@]1(C)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O",
"COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1",
"CC(C)Cc1ccc(cc1)C(C)C(O)=O",
"CCN1CCC(CC1)=C1c2ccc(Cl)cc2CCc2cccnc12","0.4169"
"OC(=O)CCNC(=O)c1ccccc1",
"OC(=O)CCN1CCN(CC1)C1=Cc2ccccc2Cn2ccnc12","50.12"
"Cn1cnc2n(C)c(=O)n(C)c(=O)c12",
"C[C@H](C1=C(CCN(C)C)Cc2ccccc12)c1cnccn1","1.3"
"CN(CCC=C1c2ccccc2CCc2ccccc12)C(=O)c1ccc(OCCCN2CCCCC2)cc1","686.0"
"CN(CCCC12CCC(c3ccccc13)c1ccccc21)Cc1ccc(OCCCN2CCCCC2)cc1","40.0"
"[Na+].CN(CS([O-])(=O)=O)c1c(C)n(C)n(-c2ccccc2)c1=O",
"Clc1ccc2c(CCc3cccnc3C2=C2CCNCC2)c1","1.159"
"NC(=N)NC(=O)Cc1c(Cl)cccc1Cl",
"Clc1ccc(CON=C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1",
"COc1c(C)c2COC(=O)c2c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1",
"OC(=O)CNCP(O)(O)=O",
"CC(C)NCC(O)COc1ccc(CC(N)=O)cc1",
"N[C@@H](COC(=O)C=[N+]=[N-])C(O)=O",
"O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)c1ncccn1",
"CS(O)(=O)=O.CC(C)[C@@]1(NC(=O)[C@@H]2C[C@H]3[C@@H](Cc4c[nH]c5cccc3c45)N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O",
"CCOC(=O)N1CCN(CCCOc2ccc(cc2)C(=O)c2cccc(C)c2)CC1","380.19"
"COc1cccc(c1)N1CCN(CCCCn2ncc(=O)n(C)c2=O)CC1","839.0"
"COc1ccc2cc(CC(O)=O)ccc2c1",
"CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO",
"CC(C)NC[C@H](O)COc1cccc2[nH]ccc12",
"OC=O.O=C(N1CCN(C(=O)C1)c1ccc(OCCCN2CCCCC2)cc1)c1cnn2cccnc12","3162.28"
"CN(C)CCC1=C(Cc2cccnn2)c2ccc(Cl)cc2C1","2.1"
"[3H]C([3H])([3H])Oc1ccccc1CNCCc1cc(OC)c(I)cc1OC([3H])([3H])[3H]","189.0"
"CN(CCC=C1c2ccccc2Sc2ccc(Cl)cc12)Cc1ccc(OCCCN2CCCCC2)cc1","295.0"
"OC(=O)C1(O)CCN(CC1)C1CCC2(C1)Cc1ccccc1Cc1ccccc21","50.12"
"CN(C)CCN(Cc1ccccc1)c1ccccn1","1.0E17"
"CC1(CCN(CC1)C1CCC2(C1)Cc1ccccc1Cc1ccccc21)C(O)=O","50.12"
"CN1CCC(CC1)=C1c2ccsc2C(=O)Cc2ccccc12","0.1585"
"C(CCCCc1c[nH]cn1)CCCN1CCCC1","2.5118864315095822E14"
"NCCc1ccccn1","6.30957344480194E12"
"CC(=O)OC[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H]1OC(C)=O)n1ncc(=O)[nH]c1=O",
"C(CCCCCc1c[nH]cn1)CCCCN1CCCC1","2.5118864315095822E14"
"CC(=O)[C@H]1[C@@H](C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C#N",
"OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1",
"CN1CCN2C(C1)c1ccccc1Cc1ccccc21","0.175"
"CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1",
"N#C\\N=C(\\NCCNc1ccccc1)NC[C@H]1CC[C@@H](C1)c1c[nH]cn1","10000.0"
"CN1C(=O)C[C@@H](C(C(=O)NCCCN2CCC(CC2)(C#N)c2ccc(F)cc2F)=C1C)c1ccc(F)c(F)c1","302.0"
"N#C\\N=C(\\NCCCc1ccccc1)NC[C@H]1CC[C@@H](C1)c1c[nH]cn1","10000.0"
"CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O",
"Cc1ccc(cc1)C(CCc1nc(CCN)c[nH]1)c1ccccc1","3.1622776601683794E14"
"CN(C)CCC1=C(Cc2cccnn2)c2ccc(F)cc2C1","1.7"
"Oc1ccc(\\C=C\\C(=O)OCCc2ccccc2)cc1O",
"CCCCCC(=O)c1ccc(OCCCN2CCN(CC2)C(=O)OCC(C)C)cc1","275.42"
"COc1ccccc1N1CCC2(CCN(CCCSc3nnc(-c4ccccc4)n3C)CC2)CC1","8.0"
"C[C@H](C1=C(CCN(C)C)Cc2ccccc12)c1ccccn1","0.4365"
"CC(C)Cc1ccc(cc1)[C@H](C)C(O)=O",
"CNC1(CCCCC1=O)c1ccccc1Cl",
"Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1",
"Cc1cnn(c1)C1CCN(CC1)c1nc2ccccc2n1Cc1ccc(F)cc1","6.9"
"CNCCCC12CCC(c3ccccc13)c1ccccc21","1.021"
"CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO",
"OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](O[C@@H](C#N)c3ccccc3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O",
"CC[C@@H](CO)NCCN[C@@H](CC)CO",
"CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(O)=O",
"Cc1oncc1C(=O)Nc1ccc(cc1)C(F)(F)F",
"CN(C)CCC=C1c2ccccc2COc2ccccc12","0.1778"
"C(Cn1c(cc2cccnc12)[C@@H]1CCCO1)N1CCCCC1","1778.28"
"O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1",
