epoch,train_loss,val_loss
1,0.8112874797748709,0.9204118837169651
2,0.5757462423915828,0.8876600526783565
3,0.5177799855011339,0.8689935530827344
4,0.47472746873925414,0.8432529203130523
5,0.4369264066784452,0.8292330037429536
6,0.41239007114422205,0.820353610183969
7,0.3937856055637206,0.8064709519309917
8,0.3777779587199884,0.807587637099878
9,0.36336934548445304,0.793991378976623
10,0.3510784301784185,0.7823819821451186
11,0.3396171659333222,0.7763842735576931
12,0.3319997407980646,0.7728110386021396
13,0.3217775462087845,0.7754434584566363
14,0.31537693558019936,0.7618664728577698
15,0.30766864213184963,0.760435191861445
16,0.30063329443574927,0.7663776969382082
17,0.29486191620442437,0.7452533191071923
18,0.2893553230325768,0.752641261817281
19,0.2841367464937409,0.7554005012622749
20,0.27846433437746515,0.7369261449958552
21,0.2745908780461523,0.7355758145184612
22,0.27015373957668887,0.7354694919540959
23,0.264979135952468,0.7332369986022611
24,0.26184803046127164,0.7215276469169352
25,0.2579219769710988,0.7241357154162842
26,0.2539524083384596,0.726970954363414
27,0.2477162402571582,0.7239698353130273
28,0.24448645569743185,0.7213307486570296
29,0.24155376392789724,0.7100133811083433
30,0.23771184844926121,0.7089855274611454
31,0.23587878836843257,0.7113559196445035
32,0.23192461095956365,0.708857614448877
33,0.22864532109260685,0.7098966548641313
34,0.22641369526970848,0.7059243236628172
35,0.22384019083009132,0.7099946316476868
36,0.2217169448415449,0.7086850552965894
37,0.21993006355736738,0.7117164642466635
38,0.2177800731554388,0.7185230126370871
39,0.21508718774307392,0.701285508523123
40,0.2130913575809505,0.7020954853993447
41,0.21163767576610096,0.7116492761826992
42,0.21001480307066037,0.7003262492703437
43,0.20769670756358613,0.692550518898366
44,0.20568919926685567,0.700896217586871
45,0.20356784157763036,0.6926745205834994
46,0.20274548074399795,0.6968558689440013
47,0.20164937731432922,0.7030013457992682
48,0.19872444405394352,0.6888734879810265
49,0.19795653717688017,0.6937011773330017
50,0.19749787054643966,0.6982105445937186
51,0.1950344319386893,0.6849272849687912
52,0.19348740467812972,0.6959409122409258
53,0.19206349667449168,0.6987192956740537
54,0.19039254195052197,0.6843138591821126
55,0.18883610024855957,0.6901787587915507
56,0.18721296072932397,0.7003380839641278
57,0.18642152131216005,0.7055507465584637
58,0.18576018737120348,0.6817626347971415
59,0.184716408870661,0.6910667076188721
60,0.18325600828823366,0.6857937401979063
61,0.18298675541363485,0.6888838651873666
62,0.18016776029086282,0.6983911965368168
63,0.1809627837316281,0.6916292981176909
64,0.1789630780882951,0.7056523780048961
65,0.17885030094953094,0.6779717484879669
66,0.17715467055015952,0.6890843571551356
67,0.17626479254927108,0.6889504753249462
68,0.17515624650283834,0.6855062857128923
69,0.17458666766281658,0.6937341808142224
70,0.17365208850358704,0.6845061448652953
71,0.17269455838319595,0.6772914836291142
72,0.1716561977184224,0.6772037830568842
73,0.16979974318341828,0.6963414024753992
74,0.16921949421916788,0.687466595365074
75,0.16907089472028938,0.6999396362721731
76,0.16756434020852928,0.7008065173698803
77,0.1672596140797276,0.6894955138888826
78,0.1665330446387298,0.6958662244492261
79,0.1658820396807748,0.6850204189220646
80,0.16511245305589353,0.6925347350985283
81,0.16481669237731725,0.687052932190066
82,0.1636308392341557,0.6739057193817404
83,0.16263223686303344,0.6974039082155338
84,0.16226019656144855,0.698657993176212
85,0.16121814104642307,0.6798478069433548
86,0.16028216633477713,0.6786749159448139
87,0.16150167821652645,0.6926513858163068
88,0.15904402080996902,0.6741224446964967
89,0.1587231553578835,0.6940618680262088
90,0.1579469798511978,0.6905427304723617
91,0.15770709044468034,0.6907664887583544
92,0.1579569323964109,0.6900953523602702
93,0.15592131163254833,0.7071554851418929
94,0.13154222991259626,0.6662060385697508
95,0.1253604456146579,0.6707920425495936
96,0.12279098996024776,0.6712154059879898
97,0.1204349576057275,0.6686693877452794
98,0.11935932027342322,0.676921762235549
99,0.11838155099913607,0.6803818710611542
100,0.11680486521416035,0.6878301487770422
101,0.11642481552469815,0.6805935931343927
102,0.11530031545015583,0.6823903982958377
103,0.11437288493954072,0.6913575813943644
104,0.1135498785014243,0.690278973261599
105,0.11312730457905502,0.6899150622845701
106,0.11032609738878492,0.6969697868610458
107,0.10962149455126945,0.6947989615487098
108,0.10976748794223058,0.6956894613166503
109,0.10959222652989373,0.6941870125000796
110,0.10922927038745564,0.6987750131727144
111,0.10903632954206471,0.6989905502886616
112,0.10904162978149572,0.6990499531946394
113,0.10895962598160878,0.6997176269334284
114,0.1089650817707962,0.6979607601499909
115,0.10879637704598517,0.7006589089794079
116,0.10879140841527647,0.6995759615154488
117,0.10822952294823744,0.6997585066754147
118,0.10845699182875633,0.699711568896964
119,0.10827046162813062,0.699659735247006
120,0.10826027506954079,0.7004988918942571
121,0.10828483074291273,0.7013574630744339
122,0.10797044911885657,0.7011146231684972
