"SMILES", "Ki"
"O=C(NCC[C@@H]1C[C@H]1CN1CCc2ccc(cc2C1)C#N)c1cc2ccccc2[nH]1","182.0"
"Clc1ccccc1N1CCN(CCCCOc2ccc3CCC(=O)Nc3c2)CC1","3.7"
"CCOc1ccccc1N1CCN(CCCCOc2ccc3CCC(=O)Nc3c2)CC1","2.8"
"Fc1ccc2C(=O)C(CCN3CCc4ccccc4C3)Cc2c1","758.58"
"COc1cc(CCNCCc2ccc(O)c(O)c2)ccc1OCCCc1ccccc1","120.0"
"CCCN(CCC)[C@@H]1CCc2ccc(O)cc2C1","40.0"
"Clc1cccc(C2CC2CNCCCCOc2ccc3CCC(=O)Nc3c2)c1Cl","245.47"
"Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@@H]3c3ccccc3)C2)n1C","707.95"
"Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3ccc(F)cc3)C2)n1C","8128.31"
"CN([C@@H]1CCc2c(CC(O)=O)c3ccccc3n2C1)S(=O)(=O)c1ccc(F)cc1","3981.07"
"O=C1N(CCCCN2CCN(CC2)c2ncccn2)S(=O)(=O)c2ccccc12","1224.0"
"Fc1ccc2c(CN3CCO[C@H](COc4cccc(Cl)n4)C3)c[nH]c2c1","10000.0"
"FC(F)(F)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1","773.3"
"Clc1cncc(NCCCN2CCN(CC2)c2ccccc2)n1","2187.0"
"Clc1cccc(C2CC2CNCCCCOc2ccc3ccc(=O)[nH]c3c2)c1Cl","128.82"
"Br.CCCN1C[C@@H](C[C@H]2[C@H]1CCc1cc(O)c(O)cc21)c1ccc(O)cc1","160.0"
"O=C(CCOCCN1CCN(CC1)c1ncccc1-c1ccccc1)NCc1ccc(cc1)C#N","537.0"
"CC(C)N1CCN(CC1)c1ccc(OC[C@H]2CO[C@@](Cn3cncn3)(O2)c2ccc(Cl)cc2Cl)cc1",
"CN1CCc2ccccc2Cc2[nH]c3ccccc3c2C[C@@H]1CO","268.0"
"Cc1nc(no1)-c1ccc(cc1)-c1nnc(SCCCN2CCOC(C2)c2ccc(C)cc2)n1C","25118.86"
"O=C1CCc2ccc(OCCCCNCC3CC3c3cccc4OCCOc34)cc2N1","380.19"
"O=C1CCc2ccc(OCCCCNCC3CC3c3cccc4ccccc34)cc2N1","302.0"
"COc1ccccc1N1CCC2(CCN(CCCSc3nnc(-c4ccccc4)n3C)CC2)C=C1","197.0"
"COc1ccccc1N1CCC2(CCNCC2)CC1","99379.0"
"CCCCC1C(=O)N(N(C1=O)c1ccccc1)c1ccccc1",
"Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(cc3)C(F)(F)F)C2)nnc1-c1ccc(nc1)C(N)=O","549.54"
"Fc1ccc(cc1)-c1ncccc1N1CCN(CCOCCC(=O)NCc2ccc(cc2)C#N)CC1","1959.0"
"Clc1cccc(c1)N1CCN(CCC2CCN(CC2)S(=O)(=O)c2cncc3ccccc23)CC1","37.0"
"FC(F)(F)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1","1.7"
"CN1CCc2ccccc2Cc2ccc(O)cc2CC1","44.5"
"O=C(C[C@@H]1COCCO1)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1","420.3"
"Clc1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCN(CC3)c3nccc4OCCc34)CC2)c(Cl)c1","518.3"
"O=C(C[C@H]1COCCO1)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1","687.4"
"C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](CCCCNC(=O)[C@H](Cc2ccc(F)cc2)NC1=O)NCC[S+]([O-])C[C@@H]1C[C@H]2[C@@H](Cc3c[nH]c4cccc2c34)N(C)C1","76.5"
"C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccncc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](CCCCNC(=O)[C@H](Cc2ccccc2)NC1=O)NC[C@H](Cc1ccc(O)cc1)NC(=O)C[S+]([O-])C[C@@H]1C[C@H]2[C@@H](Cc3c[nH]c4cccc2c34)N(C)C1","149.3"
"Cl.COc1ccccc1N1CCN(CCOCCOc2c(C)cccc2C)CC1","219.0"
"COc1cc(CCNCCc2ccc(O)c3[nH]c(=O)ccc23)ccc1OCCCc1ccccc1","160.0"
"COc1ccccc1N1CCN(Cc2cc(CN3CCN(C)CC3)c-3cccccc2-3)CC1","57.0"
"O=C1COc2ccccc2N1CCCN1CCN(CC1)c1nsc2ccccc12","17.7"
"CC(C)(C)c1nc(cc(n1)C(F)(F)F)N1CCN(CCCCNC(=O)c2cc3ccccn3n2)CC1","430.0"
